,Source,Target,Weight,Type
1,Argensola_Alejandra,Argensola_Isabela,29,undirected
2,Argensola_Alejandra,Bermudez_Lastimosa,3,undirected
3,Argensola_Alejandra,Virues_Marcela,1,undirected
4,Argensola_Alejandra,Virues_Semirámis,12,undirected
5,Argensola_Alejandra,Virues_Tirano,7,undirected
6,Argensola_Isabela,Argensola_Alejandra,29,undirected
7,Argensola_Isabela,Artieda_Amantes,1,undirected
8,Argensola_Isabela,Bermudez_Lastimosa,4,undirected
9,Argensola_Isabela,Duda_Jerusalem,5,undirected
10,Argensola_Isabela,Virues_Semirámis,12,undirected
11,Artieda_Amantes,Argensola_Isabela,1,undirected
12,Artieda_Amantes,Cervantes_CasaCelos,2,undirected
13,Artieda_Amantes,Cervantes_Urdemalas,11,undirected
14,Artieda_Amantes,Virues_Marcela,9,undirected
15,Artieda_Amantes,Virues_Tirano,7,undirected
16,Bermudez_Lastimosa,Argensola_Alejandra,3,undirected
17,Bermudez_Lastimosa,Argensola_Isabela,4,undirected
18,Bermudez_Lastimosa,Bermudez_Laureada,30,undirected
19,Bermudez_Lastimosa,Cervantes_Tratos,2,undirected
20,Bermudez_Lastimosa,Virues_Marcela,2,undirected
21,Bermudez_Lastimosa,Virues_Tirano,4,undirected
22,Bermudez_Laureada,Bermudez_Lastimosa,30,undirected
23,Bermudez_Laureada,Cervantes_Tratos,2,undirected
24,Bermudez_Laureada,Cervantes_Urdemalas,3,undirected
25,Bermudez_Laureada,Virues_Marcela,2,undirected
26,Bermudez_Laureada,Virues_Semirámis,8,undirected
27,Cervantes_CasaCelos,Artieda_Amantes,2,undirected
28,Cervantes_CasaCelos,Cervantes_Tratos,10,undirected
29,Cervantes_CasaCelos,Cervantes_Urdemalas,27,undirected
30,Cervantes_CasaCelos,Duda_Jerusalem,21,undirected
31,Cervantes_CasaCelos,JCueva_Infamador,2,undirected
32,Cervantes_CasaCelos,Virues_Marcela,1,undirected
33,Cervantes_CasaCelos,Virues_Tirano,1,undirected
34,Cervantes_Tratos,Bermudez_Lastimosa,2,undirected
35,Cervantes_Tratos,Bermudez_Laureada,2,undirected
36,Cervantes_Tratos,Cervantes_CasaCelos,10,undirected
37,Cervantes_Tratos,Cervantes_Urdemalas,24,undirected
38,Cervantes_Tratos,Duda_Jerusalem,27,undirected
39,Cervantes_Tratos,Lasso_Dido.restaurada,4,undirected
40,Cervantes_Tratos,Virues_Tirano,1,undirected
41,Cervantes_Urdemalas,Artieda_Amantes,11,undirected
42,Cervantes_Urdemalas,Bermudez_Laureada,3,undirected
43,Cervantes_Urdemalas,Cervantes_CasaCelos,27,undirected
44,Cervantes_Urdemalas,Cervantes_Tratos,24,undirected
45,Cervantes_Urdemalas,Duda_Jerusalem,10,undirected
46,Cervantes_Urdemalas,JCueva_Infamador,5,undirected
47,Cervantes_Urdemalas,Lasso_Constantinopla,3,undirected
48,Cervantes_Urdemalas,Lasso_Dido.restaurada,5,undirected
49,Cervantes_Urdemalas,Virues_Marcela,2,undirected
50,Cervantes_Urdemalas,Virues_Semirámis,1,undirected
51,Duda_Jerusalem,Argensola_Isabela,5,undirected
52,Duda_Jerusalem,Cervantes_CasaCelos,21,undirected
53,Duda_Jerusalem,Cervantes_Tratos,27,undirected
54,Duda_Jerusalem,Cervantes_Urdemalas,10,undirected
55,Duda_Jerusalem,JCueva_Infamador,2,undirected
56,Duda_Jerusalem,Virues_Marcela,4,undirected
57,Duda_Jerusalem,Virues_Semirámis,1,undirected
58,Duda_Jerusalem,Virues_Tirano,1,undirected
59,JCueva_Infamador,Cervantes_CasaCelos,2,undirected
60,JCueva_Infamador,Cervantes_Urdemalas,5,undirected
61,JCueva_Infamador,Duda_Jerusalem,2,undirected
62,JCueva_Infamador,JCueva_Principe,16,undirected
63,JCueva_Infamador,JCueva_Saco,28,undirected
64,JCueva_Infamador,Lasso_Dido.restaurada,1,undirected
65,JCueva_Infamador,Virues_Marcela,5,undirected
66,JCueva_Infamador,Virues_Tirano,1,undirected
67,JCueva_Principe,JCueva_Infamador,16,undirected
68,JCueva_Principe,JCueva_Saco,9,undirected
69,JCueva_Principe,Lasso_Constantinopla,23,undirected
70,JCueva_Principe,Lasso_Dido.restaurada,1,undirected
71,JCueva_Saco,JCueva_Infamador,28,undirected
72,JCueva_Saco,JCueva_Principe,9,undirected
73,JCueva_Saco,Lasso_Constantinopla,11,undirected
74,JCueva_Saco,Lasso_Dido.restaurada,2,undirected
75,Lasso_Constantinopla,Cervantes_Urdemalas,3,undirected
76,Lasso_Constantinopla,JCueva_Principe,23,undirected
77,Lasso_Constantinopla,JCueva_Saco,11,undirected
78,Lasso_Constantinopla,Lasso_Dido.restaurada,30,undirected
79,Lasso_Dido.restaurada,Cervantes_Tratos,4,undirected
