,Source,Target,Weight,Type
1,Argensola_Alejandra,Argensola_Isabela,30,undirected
2,Argensola_Alejandra,Bermudez_Lastimosa,6,undirected
3,Argensola_Alejandra,Cervantes_Numancia,3,undirected
4,Argensola_Alejandra,Virues_Semirámis,4,undirected
5,Argensola_Alejandra,Virues_Tirano,15,undirected
6,Argensola_Isabela,Argensola_Alejandra,30,undirected
7,Argensola_Isabela,Artieda_Amantes,9,undirected
8,Argensola_Isabela,Bermudez_Lastimosa,19,undirected
9,Argensola_Isabela,Bermudez_Laureada,5,undirected
10,Argensola_Isabela,Virues_Semirámis,9,undirected
11,Artieda_Amantes,Argensola_Isabela,9,undirected
12,Artieda_Amantes,Cervantes_GallardoEspanol,17,undirected
13,Artieda_Amantes,Virues_Marcela,9,undirected
14,Artieda_Amantes,Virues_Tirano,1,undirected
15,Bermudez_Lastimosa,Argensola_Alejandra,6,undirected
16,Bermudez_Lastimosa,Argensola_Isabela,19,undirected
17,Bermudez_Lastimosa,Bermudez_Laureada,30,undirected
18,Bermudez_Laureada,Argensola_Isabela,5,undirected
19,Bermudez_Laureada,Bermudez_Lastimosa,30,undirected
20,Bermudez_Laureada,Virues_Semirámis,10,undirected
21,Cervantes_GallardoEspanol,Artieda_Amantes,17,undirected
22,Cervantes_GallardoEspanol,Cervantes_Numancia,6,undirected
23,Cervantes_GallardoEspanol,Cervantes_Tratos,28,undirected
24,Cervantes_GallardoEspanol,Duda_Jerusalem,17,undirected
25,Cervantes_GallardoEspanol,Virues_Marcela,7,undirected
26,Cervantes_Numancia,Argensola_Alejandra,3,undirected
27,Cervantes_Numancia,Cervantes_GallardoEspanol,6,undirected
28,Cervantes_Numancia,Cervantes_Tratos,15,undirected
29,Cervantes_Numancia,Duda_Jerusalem,25,undirected
30,Cervantes_Numancia,Lasso_Dido.restaurada,7,undirected
31,Cervantes_Tratos,Cervantes_GallardoEspanol,28,undirected
32,Cervantes_Tratos,Cervantes_Numancia,15,undirected
33,Cervantes_Tratos,Duda_Jerusalem,25,undirected
34,Duda_Jerusalem,Cervantes_GallardoEspanol,17,undirected
35,Duda_Jerusalem,Cervantes_Numancia,25,undirected
36,Duda_Jerusalem,Cervantes_Tratos,25,undirected
37,JCueva_Infamador,JCueva_Principe,21,undirected
38,JCueva_Infamador,JCueva_Saco,29,undirected
39,JCueva_Infamador,Lasso_Dido.restaurada,1,undirected
40,JCueva_Infamador,Virues_Marcela,5,undirected
41,JCueva_Principe,JCueva_Infamador,21,undirected
42,JCueva_Principe,JCueva_Saco,15,undirected
43,JCueva_Principe,Lasso_Constantinopla,29,undirected
44,JCueva_Principe,Lasso_Dido.restaurada,2,undirected
45,JCueva_Saco,JCueva_Infamador,29,undirected
46,JCueva_Saco,JCueva_Principe,15,undirected
47,JCueva_Saco,Lasso_Constantinopla,10,undirected
48,JCueva_Saco,Lasso_Dido.restaurada,3,undirected
49,Lasso_Constantinopla,JCueva_Principe,29,undirected
50,Lasso_Constantinopla,JCueva_Saco,10,undirected
51,Lasso_Constantinopla,Lasso_Dido.restaurada,26,undirected
52,Lasso_Dido.restaurada,Cervantes_Numancia,7,undirected
53,Lasso_Dido.restaurada,JCueva_Infamador,1,undirected
54,Lasso_Dido.restaurada,JCueva_Principe,2,undirected
55,Lasso_Dido.restaurada,JCueva_Saco,3,undirected
56,Lasso_Dido.restaurada,Lasso_Constantinopla,26,undirected
57,Lasso_Dido.restaurada,Virues_Marcela,2,undirected
58,Virues_Marcela,Artieda_Amantes,9,undirected
59,Virues_Marcela,Cervantes_GallardoEspanol,7,undirected
60,Virues_Marcela,JCueva_Infamador,5,undirected
61,Virues_Marcela,Lasso_Dido.restaurada,2,undirected
62,Virues_Marcela,Virues_Semirámis,25,undirected
63,Virues_Marcela,Virues_Tirano,15,undirected
64,Virues_Semirámis,Argensola_Alejandra,4,undirected
65,Virues_Semirámis,Argensola_Isabela,9,undirected
66,Virues_Semirámis,Bermudez_Laureada,10,undirected
67,Virues_Semirámis,Virues_Marcela,25,undirected
68,Virues_Semirámis,Virues_Tirano,30,undirected
69,Virues_Tirano,Argensola_Alejandra,15,undirected
70,Virues_Tirano,Artieda_Amantes,1,undirected
71,Virues_Tirano,Virues_Marcela,15,undirected
72,Virues_Tirano,Virues_Semirámis,30,undirected
