,Source,Target,Weight,Type
1,Argensola_Alejandra,Argensola_Isabela,30,undirected
2,Argensola_Alejandra,Bermudez_Lastimosa,5,undirected
3,Argensola_Alejandra,Cervantes_Numancia,1,undirected
4,Argensola_Alejandra,Duda_Jerusalem,1,undirected
5,Argensola_Alejandra,Virues_Semirámis,10,undirected
6,Argensola_Alejandra,Virues_Tirano,6,undirected
7,Argensola_Isabela,Argensola_Alejandra,30,undirected
8,Argensola_Isabela,Artieda_Amantes,2,undirected
9,Argensola_Isabela,Bermudez_Lastimosa,6,undirected
10,Argensola_Isabela,Duda_Jerusalem,6,undirected
11,Argensola_Isabela,Virues_Semirámis,11,undirected
12,Artieda_Amantes,Argensola_Isabela,2,undirected
13,Artieda_Amantes,Cervantes_GallardoEspanol,11,undirected
14,Artieda_Amantes,Virues_Marcela,11,undirected
15,Artieda_Amantes,Virues_Tirano,6,undirected
16,Bermudez_Lastimosa,Argensola_Alejandra,5,undirected
17,Bermudez_Lastimosa,Argensola_Isabela,6,undirected
18,Bermudez_Lastimosa,Bermudez_Laureada,30,undirected
19,Bermudez_Lastimosa,Cervantes_Tratos,2,undirected
20,Bermudez_Lastimosa,Virues_Semirámis,1,undirected
21,Bermudez_Lastimosa,Virues_Tirano,1,undirected
22,Bermudez_Laureada,Bermudez_Lastimosa,30,undirected
23,Bermudez_Laureada,Cervantes_Tratos,5,undirected
24,Bermudez_Laureada,Virues_Semirámis,10,undirected
25,Cervantes_GallardoEspanol,Artieda_Amantes,11,undirected
26,Cervantes_GallardoEspanol,Cervantes_Numancia,4,undirected
27,Cervantes_GallardoEspanol,Cervantes_Tratos,26,undirected
28,Cervantes_GallardoEspanol,Duda_Jerusalem,20,undirected
29,Cervantes_GallardoEspanol,JCueva_Saco,1,undirected
30,Cervantes_GallardoEspanol,Virues_Marcela,7,undirected
31,Cervantes_Numancia,Argensola_Alejandra,1,undirected
32,Cervantes_Numancia,Cervantes_GallardoEspanol,4,undirected
33,Cervantes_Numancia,Cervantes_Tratos,15,undirected
34,Cervantes_Numancia,Duda_Jerusalem,20,undirected
35,Cervantes_Tratos,Bermudez_Lastimosa,2,undirected
36,Cervantes_Tratos,Bermudez_Laureada,5,undirected
37,Cervantes_Tratos,Cervantes_GallardoEspanol,26,undirected
38,Cervantes_Tratos,Cervantes_Numancia,15,undirected
39,Cervantes_Tratos,Duda_Jerusalem,29,undirected
40,Cervantes_Tratos,JCueva_Infamador,1,undirected
41,Cervantes_Tratos,Lasso_Dido.restaurada,10,undirected
42,Cervantes_Tratos,Virues_Marcela,3,undirected
43,Duda_Jerusalem,Argensola_Alejandra,1,undirected
44,Duda_Jerusalem,Argensola_Isabela,6,undirected
45,Duda_Jerusalem,Cervantes_GallardoEspanol,20,undirected
46,Duda_Jerusalem,Cervantes_Numancia,20,undirected
47,Duda_Jerusalem,Cervantes_Tratos,29,undirected
48,Duda_Jerusalem,JCueva_Infamador,3,undirected
49,Duda_Jerusalem,Lasso_Dido.restaurada,1,undirected
50,Duda_Jerusalem,Virues_Marcela,3,undirected
51,Duda_Jerusalem,Virues_Semirámis,3,undirected
52,Duda_Jerusalem,Virues_Tirano,5,undirected
53,JCueva_Infamador,Cervantes_Tratos,1,undirected
54,JCueva_Infamador,Duda_Jerusalem,3,undirected
55,JCueva_Infamador,JCueva_Principe,13,undirected
56,JCueva_Infamador,JCueva_Saco,29,undirected
57,JCueva_Infamador,Lasso_Dido.restaurada,5,undirected
58,JCueva_Infamador,Virues_Marcela,5,undirected
59,JCueva_Principe,JCueva_Infamador,13,undirected
60,JCueva_Principe,JCueva_Saco,5,undirected
61,JCueva_Principe,Lasso_Constantinopla,25,undirected
62,JCueva_Principe,Lasso_Dido.restaurada,1,undirected
63,JCueva_Saco,Cervantes_GallardoEspanol,1,undirected
64,JCueva_Saco,JCueva_Infamador,29,undirected
65,JCueva_Saco,JCueva_Principe,5,undirected
66,JCueva_Saco,Lasso_Constantinopla,8,undirected
67,JCueva_Saco,Lasso_Dido.restaurada,6,undirected
68,Lasso_Constantinopla,JCueva_Principe,25,undirected
69,Lasso_Constantinopla,JCueva_Saco,8,undirected
70,Lasso_Constantinopla,Lasso_Dido.restaurada,30,undirected
71,Lasso_Constantinopla,Virues_Semirámis,2,undirected
72,Lasso_Constantinopla,Virues_Tirano,2,undirected
73,Lasso_Dido.restaurada,Cervantes_Tratos,10,undirected
74,Lasso_Dido.restaurada,Duda_Jerusalem,1,undirected
75,Lasso_Dido.restaurada,JCueva_Infamador,5,undirected
76,Lasso_Dido.restaurada,JCueva_Principe,1,undirected
77,Lasso_Dido.restaurada,JCueva_Saco,6,undirected
78,Lasso_Dido.restaurada,Lasso_Constantinopla,30,undirected
79,Lasso_Dido.restaurada,Virues_Marcela,2,undirected
80,Lasso_Dido.restaurada,Virues_Semirámis,2,undirected
81,Virues_Marcela,Artieda_Amantes,11,undirected
82,Virues_Marcela,Cervantes_GallardoEspanol,7,undirected
83,Virues_Marcela,Cervantes_Tratos,3,undirected
84,Virues_Marcela,Duda_Jerusalem,3,undirected
85,Virues_Marcela,JCueva_Infamador,5,undirected
86,Virues_Marcela,Lasso_Dido.restaurada,2,undirected
87,Virues_Marcela,Virues_Semirámis,25,undirected
88,Virues_Marcela,Virues_Tirano,14,undirected
89,Virues_Semirámis,Argensola_Alejandra,10,undirected
90,Virues_Semirámis,Argensola_Isabela,11,undirected
91,Virues_Semirámis,Bermudez_Lastimosa,1,undirected
92,Virues_Semirámis,Bermudez_Laureada,10,undirected
93,Virues_Semirámis,Duda_Jerusalem,3,undirected
94,Virues_Semirámis,Lasso_Constantinopla,2,undirected
95,Virues_Semirámis,Lasso_Dido.restaurada,2,undirected
96,Virues_Semirámis,Virues_Marcela,25,undirected
97,Virues_Semirámis,Virues_Tirano,30,undirected
98,Virues_Tirano,Argensola_Alejandra,6,undirected
99,Virues_Tirano,Artieda_Amantes,6,undirected
100,Virues_Tirano,Bermudez_Lastimosa,1,undirected
101,Virues_Tirano,Duda_Jerusalem,5,undirected
102,Virues_Tirano,Lasso_Constantinopla,2,undirected
103,Virues_Tirano,Virues_Marcela,14,undirected
104,Virues_Tirano,Virues_Semirámis,30,undirected
