"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_GallardoEspanol" "Cervantes_Numancia" "Cervantes_Tratos" "JCueva_Infamador" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido.restaurada" "Virues_Marcela" "Virues_Semirámis" "Virues_Tirano" "Cervantes_CasaCelos" "Cervantes_Urdemalas" "Duda_Jerusalem"
"real" 0.0790014220255965 0.0267397553312387 0 0.135777325186694 0.0555092978073827 0.00602736423362064 0.0068054988430652 0.0342301636201821 0.0159235668789809 0.0794386336555011 0.0823610157858614 0.0459189530478705 0 0 0.0696330339112875 0.00957029380801991 0.0337427453097584 0.0190452006094464 0.00634236062662523
"temor" 0.0632011376204772 0.0401096329968581 0.0324079075294372 0.0169721656483367 0.0346933111296142 0.0421915496353445 0.068054988430652 0.0205380981721093 0.0398089171974522 0.0794386336555011 0.0137268359643102 0.091837906095741 0.0217108119843682 0.0272652912841952 0.00696330339112875 0.0382811752320796 0.0539883924956134 0.0444388014220416 0.0443965243863766
"claro" 0.0316005688102386 0.0401096329968581 0.0324079075294372 0.0763747454175153 0.104079933388843 0.0241094569344826 0.0272219953722608 0.0273841308961457 0.0318471337579618 0.046339202965709 0.0137268359643102 0.0114797382619676 0.0325662179765523 0.0363537217122603 0.0348165169556438 0.0382811752320796 0.0134970981239034 0.0444388014220416 0.0190270818798757
"fama" 0.0237004266076789 0.0802192659937162 0.0324079075294372 0.0169721656483367 0.0416319733555371 0.114519920438792 0.0476384919014564 0.0205380981721093 0.0238853503184713 0.0264795445518337 0.0274536719286205 0.0344392147859029 0.0108554059921841 0.0272652912841952 0.0348165169556438 0.0191405876160398 0.0877311378053718 0.0444388014220416 0.0951354093993785
"pies" 0.0316005688102386 0.0735343271609065 0.0864210867451658 0.0848608282416836 0.0277546489036914 0.0602736423362064 0.0068054988430652 0.0410761963442185 0 0.0264795445518337 0.0137268359643102 0 0.0434216239687364 0.0636190129964555 0.0348165169556438 0.0287108814240597 0.0944796868673235 0.0507872016251905 0.0507388850130018
"sabes" 0.0711012798230368 0.0668493883280968 0.0540131792157286 0.0339443312966735 0.0208159866777685 0.0421915496353445 0.034027494215326 0.0410761963442185 0.071656050955414 0.0595789752416258 0.0137268359643102 0.0114797382619676 0.0325662179765523 0.00908843042806507 0.0139266067822575 0.0287108814240597 0.0404912943717101 0.031742001015744 0.0697659668928775
"espera" 0.0553009954179175 0.0267397553312387 0.0648158150588744 0.0509164969450102 0.0208159866777685 0.0602736423362064 0.0272219953722608 0.0479222290682549 0.0477707006369427 0.0595789752416258 0 0 0.0217108119843682 0.0454421521403254 0.027853213564515 0.0382811752320796 0.0404912943717101 0.031742001015744 0.0761083275195028
"hace" 0.0316005688102386 0.0133698776656194 0.0540131792157286 0.0763747454175153 0.0485706355814599 0.102465191971551 0.034027494215326 0.0479222290682549 0.0318471337579618 0 0.0274536719286205 0 0.0434216239687364 0.0181768608561301 0.0417798203467725 0.0287108814240597 0.0337427453097584 0.0634840020314881 0.0570812456396271
"haré" 0.0158002844051193 0.0133698776656194 0.0324079075294372 0.0254582484725051 0.00693866222592284 0.102465191971551 0.0476384919014564 0.0342301636201821 0.0875796178343949 0 0.0411805078929307 0.114797382619676 0.0217108119843682 0.0454421521403254 0.027853213564515 0.0191405876160398 0.0809825887434202 0.0825292026409345 0.0570812456396271
"modo" 0.0158002844051193 0.0133698776656194 0.0324079075294372 0 0 0.0783557350370683 0.0612494895875868 0.0958444581365099 0.0398089171974522 0.119157950483252 0.0823610157858614 0 0.0108554059921841 0.00908843042806507 0.00696330339112875 0.0191405876160398 0.0742340396814685 0.0571356018283393 0.101477770026004
"moro" 0 0.0802192659937162 0.0108026358431457 0 0.0138773244518457 0.259176662045687 0 0.130074621756692 0 0 0 0 0 0 0 0 0.0742340396814685 0 0.0761083275195028
"mucho" 0.0237004266076789 0.0401096329968581 0.0864210867451658 0.0169721656483367 0.0416319733555371 0.0904104635043096 0.0204164965291956 0.0342301636201821 0.0159235668789809 0.0132397722759169 0 0.0573986913098381 0.0651324359531046 0.109061165136781 0.00696330339112875 0.00957029380801991 0.00674854906195168 0.0825292026409345 0.00634236062662523
"muestra" 0.0474008532153579 0.0467945718296678 0.0648158150588744 0.0169721656483367 0.0555092978073827 0.0602736423362064 0.0612494895875868 0.082152392688437 0.00796178343949045 0.0264795445518337 0 0.0573986913098381 0.0108554059921841 0.0181768608561301 0.0208899101733863 0.00957029380801991 0.0539883924956134 0.0444388014220416 0.0126847212532505
"según" 0.0158002844051193 0.0935891436593355 0.0864210867451658 0 0 0.0361641854017238 0.034027494215326 0.0684603272403642 0.0159235668789809 0 0.0137268359643102 0 0.0434216239687364 0.0999727347087158 0.0765963373024163 0.0287108814240597 0.0539883924956134 0.0380904012188928 0.0507388850130018
"dices" 0.0474008532153579 0.020054816498429 0.0432105433725829 0.0594025797691785 0.0277546489036914 0.0542462781025857 0.0544439907445216 0.0547682617922914 0.0398089171974522 0 0.0686341798215511 0 0 0.0363537217122603 0.0417798203467725 0.0669920566561393 0.0404912943717101 0.0253936008125952 0.0697659668928775
"llanto" 0.0790014220255965 0.0401096329968581 0 0.0169721656483367 0.0346933111296142 0.00602736423362064 0.0204164965291956 0.0410761963442185 0.0398089171974522 0.0992982920693764 0.0686341798215511 0.0344392147859029 0.0542770299609205 0.0272652912841952 0.0208899101733863 0.0382811752320796 0.020245647185855 0.0126968004062976 0.00634236062662523
"qual" 0 0 0 0 0 0 0 0 0 0.317754534622004 0 0.321432671335094 0 0 0 0 0 0 0
"algún" 0.0711012798230368 0.0467945718296678 0.0108026358431457 0.0509164969450102 0.0416319733555371 0.0542462781025857 0.0612494895875868 0.0547682617922914 0.00796178343949045 0 0.0137268359643102 0.0344392147859029 0.0108554059921841 0.0454421521403254 0.0417798203467725 0.0287108814240597 0.0674854906195168 0.0507872016251905 0.0761083275195028
"cada" 0.0948017064307158 0.0601644494952871 0.0108026358431457 0.00848608282416836 0.0277546489036914 0.0180820927008619 0.034027494215326 0.0342301636201821 0.0238853503184713 0.0330994306897921 0.0274536719286205 0.0573986913098381 0.0108554059921841 0.0181768608561301 0.0765963373024163 0.0574217628481194 0.0607369415575651 0.0444388014220416 0.0126847212532505
"conviene" 0.0395007110127982 0.0267397553312387 0.0108026358431457 0.00848608282416836 0.00693866222592284 0.0241094569344826 0.0204164965291956 0.0136920654480728 0.0796178343949045 0.12577783662121 0.0411805078929307 0 0 0.118149595564846 0.0348165169556438 0.0382811752320796 0.0607369415575651 0.00634840020314881 0.0253694425065009
"muera" 0.0711012798230368 0.0401096329968581 0.0108026358431457 0.093346911065852 0.0138773244518457 0 0 0.00684603272403642 0.071656050955414 0.158877267311002 0 0.0114797382619676 0.0217108119843682 0.0272652912841952 0.0348165169556438 0.00957029380801991 0 0 0.0570812456396271
"otros" 0.0711012798230368 0.0133698776656194 0.0756184509020201 0.0848608282416836 0.0624479600333056 0.0241094569344826 0.034027494215326 0.0616142945163278 0.00796178343949045 0.00661988613795843 0.0823610157858614 0.0229594765239353 0 0.0363537217122603 0.0348165169556438 0.00957029380801991 0.0607369415575651 0.0253936008125952 0.0317118031331262
"ansí" 0.00790014220255965 0 0 0 0 0.0120547284672413 0.1565264733905 0.136920654480728 0 0 0 0.0459189530478705 0.23881893182805 0 0.00696330339112875 0 0.0134970981239034 0.0253936008125952 0.00634236062662523
"espada" 0.0711012798230368 0.00668493883280968 0.0540131792157286 0.0169721656483367 0.00693866222592284 0.0904104635043096 0.0884714849598476 0.00684603272403642 0.0238853503184713 0 0.137268359643102 0.0229594765239353 0.0108554059921841 0.0454421521403254 0.027853213564515 0.00957029380801991 0.0742340396814685 0 0.0570812456396271
"furor" 0.0869015642281561 0.0334246941640484 0.0324079075294372 0 0.0346933111296142 0.00602736423362064 0.068054988430652 0.0136920654480728 0.0398089171974522 0.0330994306897921 0.150995195607412 0.0573986913098381 0 0.0272652912841952 0.0139266067822575 0.0478514690400995 0.020245647185855 0 0.0443965243863766
"vosotros" 0.0632011376204772 0.0334246941640484 0.0216052716862915 0.144263408010862 0.0416319733555371 0.00602736423362064 0.0544439907445216 0.0205380981721093 0 0.0132397722759169 0.0274536719286205 0.0114797382619676 0.0542770299609205 0.0363537217122603 0.0417798203467725 0.0287108814240597 0 0.00634840020314881 0.0190270818798757
"ésta" 0 0.00668493883280968 0 0.127291242362525 0.0485706355814599 0.0482189138689651 0 0.0616142945163278 0.0557324840764331 0 0.0274536719286205 0.0459189530478705 0 0.0817958738525857 0.0487431237379013 0.0287108814240597 0.12147388311513 0.0634840020314881 0
"nuestros" 0.00790014220255965 0.0534795106624774 0 0.0424304141208418 0.0832639467110741 0.00602736423362064 0.129304478018239 0.0342301636201821 0 0.0132397722759169 0.0411805078929307 0.0344392147859029 0.0217108119843682 0.0636190129964555 0.0208899101733863 0.00957029380801991 0.0269941962478067 0.031742001015744 0.0253694425065009
"siendo" 0.0316005688102386 0.020054816498429 0.129631630117749 0.0254582484725051 0.00693866222592284 0.00602736423362064 0.0408329930583912 0.0410761963442185 0.0238853503184713 0.0595789752416258 0.0549073438572409 0.0114797382619676 0.0108554059921841 0.0636190129964555 0.05570642712903 0.0287108814240597 0.00674854906195168 0.0253936008125952 0.0253694425065009
"visto" 0.0158002844051193 0.00668493883280968 0.0864210867451658 0.0169721656483367 0.00693866222592284 0.0602736423362064 0.0476384919014564 0.0889984254124735 0.0318471337579618 0.0264795445518337 0.0274536719286205 0.0229594765239353 0.0108554059921841 0.0454421521403254 0.0696330339112875 0 0.0877311378053718 0.0444388014220416 0.0634236062662523
"casa" 0.0395007110127982 0.0401096329968581 0.0972237225883116 0.00848608282416836 0.00693866222592284 0.0180820927008619 0.0068054988430652 0.0684603272403642 0.135350318471338 0.0529590891036674 0.0274536719286205 0.0229594765239353 0 0.00908843042806507 0.0208899101733863 0.0191405876160398 0.00674854906195168 0.0698324022346369 0.00634236062662523
"falta" 0.0790014220255965 0.0267397553312387 0.0648158150588744 0.0254582484725051 0.0208159866777685 0.0180820927008619 0.0204164965291956 0.0410761963442185 0.0477707006369427 0.0330994306897921 0.0411805078929307 0.0573986913098381 0.0217108119843682 0.0636190129964555 0.00696330339112875 0.0382811752320796 0.0269941962478067 0.0444388014220416 0.0317118031331262
"hora" 0 0 0.0972237225883116 0.0339443312966735 0.0138773244518457 0.0421915496353445 0.0272219953722608 0.0205380981721093 0.0796178343949045 0.0198596584138753 0.0686341798215511 0 0.0217108119843682 0.0817958738525857 0.0348165169556438 0.0765623504641593 0.0337427453097584 0.0761808024377857 0.0761083275195028
"pueblo" 0.0711012798230368 0.0534795106624774 0 0.0339443312966735 0.0138773244518457 0 0.136109976861304 0.0342301636201821 0.00796178343949045 0.0198596584138753 0.0823610157858614 0.0573986913098381 0 0 0.0487431237379013 0.00957029380801991 0.00674854906195168 0.0190452006094464 0.0253694425065009
"siento" 0.0632011376204772 0.020054816498429 0.0648158150588744 0.00848608282416836 0.0138773244518457 0.0301368211681032 0.0204164965291956 0.0342301636201821 0.0238853503184713 0.0595789752416258 0.0411805078929307 0.0344392147859029 0.0325662179765523 0.0636190129964555 0.00696330339112875 0.0861326442721792 0.0472398434336618 0.0126968004062976 0.0253694425065009
"tristes" 0.0474008532153579 0.0601644494952871 0 0.135777325186694 0.0832639467110741 0.0120547284672413 0.0748604872737172 0.0410761963442185 0.00796178343949045 0.00661988613795843 0.0137268359643102 0.0114797382619676 0 0.00908843042806507 0.0208899101733863 0.00957029380801991 0.00674854906195168 0 0.0190270818798757
"hombres" 0.0553009954179175 0.0601644494952871 0.0324079075294372 0.0848608282416836 0.0277546489036914 0.0180820927008619 0 0.0205380981721093 0.0238853503184713 0.0198596584138753 0.0411805078929307 0.0114797382619676 0.0108554059921841 0.0272652912841952 0.0487431237379013 0.0957029380801991 0.00674854906195168 0.0126968004062976 0.0126847212532505
"sueño" 0.0158002844051193 0.0133698776656194 0.0324079075294372 0.0254582484725051 0.0346933111296142 0.0180820927008619 0 0 0.103503184713376 0.0397193168277506 0 0.114797382619676 0.0868432479374729 0.0727074434245206 0.0208899101733863 0.0382811752320796 0.0539883924956134 0.0126968004062976 0.0126847212532505
"están" 0.0395007110127982 0 0.0108026358431457 0.0678886625933469 0.0902026089369969 0.0482189138689651 0.0408329930583912 0.0479222290682549 0 0 0.0274536719286205 0 0.0325662179765523 0.0454421521403254 0.027853213564515 0.0669920566561393 0.0674854906195168 0.0825292026409345 0.0253694425065009
"haga" 0.0237004266076789 0.020054816498429 0.0108026358431457 0.0169721656483367 0.0138773244518457 0.0361641854017238 0.0476384919014564 0.0342301636201821 0.0398089171974522 0.0595789752416258 0.0137268359643102 0.0573986913098381 0.0542770299609205 0.0545305825683904 0.0487431237379013 0.0191405876160398 0.020245647185855 0.0507872016251905 0.0253694425065009
"lengua" 0.0474008532153579 0.0401096329968581 0.0216052716862915 0.0169721656483367 0.00693866222592284 0.0482189138689651 0.0272219953722608 0.0273841308961457 0.0398089171974522 0.0132397722759169 0.0549073438572409 0.0229594765239353 0.0434216239687364 0.00908843042806507 0.083559640693545 0.0574217628481194 0.0269941962478067 0.0825292026409345 0.0443965243863766
"memoria" 0.0316005688102386 0.0334246941640484 0 0.0169721656483367 0.0485706355814599 0.0180820927008619 0.034027494215326 0.0205380981721093 0.0636942675159236 0.046339202965709 0.0411805078929307 0.0459189530478705 0.0325662179765523 0.0363537217122603 0.0626697305201588 0.0191405876160398 0 0.0190452006094464 0.00634236062662523
"posible" 0.0158002844051193 0.0267397553312387 0.0216052716862915 0.0169721656483367 0.00693866222592284 0.0602736423362064 0.0272219953722608 0.0342301636201821 0.0557324840764331 0 0.0686341798215511 0 0.0217108119843682 0.127238025992911 0.0417798203467725 0.0478514690400995 0.0404912943717101 0.0253936008125952 0.0317118031331262
"tirano" 0.197503555063991 0.100274082492145 0 0.0339443312966735 0.0277546489036914 0.00602736423362064 0 0 0.0159235668789809 0.0132397722759169 0 0.0114797382619676 0.0434216239687364 0 0.0139266067822575 0.0861326442721792 0 0.00634840020314881 0.0126847212532505
"desde" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0.00848608282416836 0.0485706355814599 0.0180820927008619 0.0612494895875868 0.0547682617922914 0.0557324840764331 0.046339202965709 0.0137268359643102 0.0459189530478705 0.0108554059921841 0.0454421521403254 0.0487431237379013 0.0478514690400995 0.0269941962478067 0.0952260030472321 0.0697659668928775
"estar" 0.0790014220255965 0.0467945718296678 0.0432105433725829 0.0424304141208418 0.00693866222592284 0.0421915496353445 0.0068054988430652 0.0410761963442185 0.0318471337579618 0.0264795445518337 0.0411805078929307 0.0114797382619676 0.0325662179765523 0.00908843042806507 0.027853213564515 0.0669920566561393 0.0607369415575651 0.0380904012188928 0.0380541637597514
"hermano" 0 0.0534795106624774 0 0 0.0277546489036914 0.0904104635043096 0.0884714849598476 0.082152392688437 0 0.0264795445518337 0 0.0114797382619676 0.0651324359531046 0.0363537217122603 0 0.00957029380801991 0.0877311378053718 0.101574403250381 0
"tanta" 0.0158002844051193 0.0334246941640484 0.0324079075294372 0.0848608282416836 0.0485706355814599 0.0301368211681032 0.0272219953722608 0.0410761963442185 0.0159235668789809 0.0132397722759169 0.0274536719286205 0 0.0325662179765523 0.0545305825683904 0.0208899101733863 0.0765623504641593 0.0674854906195168 0.031742001015744 0.0190270818798757
"corona" 0.126402275240954 0.0534795106624774 0.0108026358431457 0.0678886625933469 0.0555092978073827 0 0.0068054988430652 0.0136920654480728 0.0398089171974522 0.0264795445518337 0.0137268359643102 0.0344392147859029 0.0217108119843682 0 0.0348165169556438 0.0287108814240597 0 0.00634840020314881 0.0190270818798757
"d" 0 0 0 0 0 0 0 0.0273841308961457 0 0.112538064345293 0 0.24107450350132 0 0 0 0.239257345200498 0 0 0
"dé" 0.0237004266076789 0.00668493883280968 0.0324079075294372 0 0.0208159866777685 0.0602736423362064 0.0272219953722608 0.0205380981721093 0.0557324840764331 0 0.109814687714482 0.0459189530478705 0.0217108119843682 0.0545305825683904 0.0348165169556438 0.0765623504641593 0.020245647185855 0.0444388014220416 0.0126847212532505
"pensamiento" 0.0395007110127982 0.0133698776656194 0.0108026358431457 0.0254582484725051 0.0138773244518457 0.0241094569344826 0.0544439907445216 0.0547682617922914 0.0318471337579618 0.0397193168277506 0.0411805078929307 0 0.0542770299609205 0.0181768608561301 0.0487431237379013 0.0669920566561393 0.0539883924956134 0.0253936008125952 0.0570812456396271
"tener" 0.0395007110127982 0.0534795106624774 0.0540131792157286 0.0254582484725051 0.0138773244518457 0.0241094569344826 0.0476384919014564 0.0410761963442185 0.0318471337579618 0.0132397722759169 0 0.0114797382619676 0.0217108119843682 0.0636190129964555 0.0348165169556438 0.0574217628481194 0.0269941962478067 0.0380904012188928 0.00634236062662523
"decir" 0.0632011376204772 0.0668493883280968 0.0216052716862915 0.0169721656483367 0 0.0361641854017238 0.034027494215326 0.0479222290682549 0.0636942675159236 0 0.0274536719286205 0 0.0434216239687364 0.0272652912841952 0.0348165169556438 0.0382811752320796 0.0472398434336618 0.0952260030472321 0.0697659668928775
"ir" 0.00790014220255965 0.00668493883280968 0.0540131792157286 0 0.0277546489036914 0.0301368211681032 0.0544439907445216 0.0753063599644006 0.0796178343949045 0.0264795445518337 0.137268359643102 0 0.0217108119843682 0.0181768608561301 0.0139266067822575 0.00957029380801991 0.0674854906195168 0.0126968004062976 0.0443965243863766
"rostro" 0.00790014220255965 0.0467945718296678 0.0216052716862915 0.0594025797691785 0 0.0542462781025857 0.0136109976861304 0.0479222290682549 0.0398089171974522 0.00661988613795843 0 0.0229594765239353 0.0651324359531046 0 0.0974862474758025 0.0287108814240597 0.0269941962478067 0.0253936008125952 0.0697659668928775
"ruego" 0.0237004266076789 0.0534795106624774 0 0.00848608282416836 0.0138773244518457 0.0120547284672413 0.0204164965291956 0.0342301636201821 0.0955414012738854 0.046339202965709 0.109814687714482 0 0.0325662179765523 0.0454421521403254 0.0348165169556438 0.0191405876160398 0.0134970981239034 0.0444388014220416 0.0190270818798757
"vano" 0.0632011376204772 0.0534795106624774 0 0.00848608282416836 0.0208159866777685 0.0723283708034477 0.034027494215326 0.0684603272403642 0.00796178343949045 0.0132397722759169 0 0.0344392147859029 0.0217108119843682 0.0454421521403254 0.0139266067822575 0.0382811752320796 0.0337427453097584 0.00634840020314881 0.0380541637597514
"veces" 0.0632011376204772 0.100274082492145 0.0540131792157286 0.0848608282416836 0.0138773244518457 0.0421915496353445 0.0272219953722608 0.0547682617922914 0.00796178343949045 0 0 0 0.0217108119843682 0.0272652912841952 0.00696330339112875 0 0.0472398434336618 0.0444388014220416 0.0507388850130018
"buena" 0 0 0.0324079075294372 0.00848608282416836 0.0277546489036914 0.0723283708034477 0.0544439907445216 0.0273841308961457 0.0557324840764331 0.00661988613795843 0.0411805078929307 0.0688784295718058 0.0108554059921841 0.109061165136781 0.0139266067822575 0.00957029380801991 0.0742340396814685 0.101574403250381 0.0317118031331262
"libre" 0 0.00668493883280968 0.0324079075294372 0.118805159538357 0.0138773244518457 0.0301368211681032 0.0408329930583912 0.0205380981721093 0.0477707006369427 0.0397193168277506 0.0686341798215511 0.0344392147859029 0.0325662179765523 0.0181768608561301 0.0208899101733863 0.0287108814240597 0.0134970981239034 0.0253936008125952 0.0253694425065009
"hijos" 0.0474008532153579 0.0133698776656194 0.0108026358431457 0.169721656483367 0.0902026089369969 0 0.108887981489043 0.0136920654480728 0.00796178343949045 0.00661988613795843 0 0.0114797382619676 0 0 0.00696330339112875 0 0.00674854906195168 0 0.00634236062662523
"luz" 0.00790014220255965 0.020054816498429 0.0216052716862915 0.0424304141208418 0.0555092978073827 0.0241094569344826 0.0068054988430652 0.0410761963442185 0.00796178343949045 0.0794386336555011 0.0823610157858614 0.0229594765239353 0.0217108119843682 0.00908843042806507 0.0487431237379013 0.0287108814240597 0.0539883924956134 0.031742001015744 0.0380541637597514
"nadie" 0.0316005688102386 0.0334246941640484 0.0540131792157286 0.0509164969450102 0 0.0241094569344826 0 0.0136920654480728 0.0238853503184713 0.0529590891036674 0 0.103317644357709 0.0542770299609205 0.0454421521403254 0.0348165169556438 0.0287108814240597 0.0337427453097584 0.0253936008125952 0.0253694425065009
"tales" 0.0237004266076789 0.0668493883280968 0.0108026358431457 0.0678886625933469 0.0485706355814599 0.0241094569344826 0.0272219953722608 0.0273841308961457 0.0159235668789809 0.0330994306897921 0.0549073438572409 0.0114797382619676 0 0.00908843042806507 0.0417798203467725 0.0382811752320796 0.0337427453097584 0.0126968004062976 0.0190270818798757
"venga" 0 0.0133698776656194 0 0.0594025797691785 0.0346933111296142 0.0421915496353445 0.0612494895875868 0.0342301636201821 0.0477707006369427 0.046339202965709 0.0411805078929307 0.0459189530478705 0.0325662179765523 0.0272652912841952 0 0.0287108814240597 0.0269941962478067 0.0507872016251905 0.0190270818798757
"venganza" 0.158002844051193 0.0735343271609065 0.0216052716862915 0.0424304141208418 0.0624479600333056 0.00602736423362064 0 0 0.0477707006369427 0 0.0411805078929307 0 0.0108554059921841 0.0363537217122603 0 0.0191405876160398 0.00674854906195168 0.00634840020314881 0.0126847212532505
"verás" 0.0395007110127982 0.0735343271609065 0.0216052716862915 0.0509164969450102 0.0346933111296142 0.0301368211681032 0.0272219953722608 0.0342301636201821 0.0557324840764331 0 0.0411805078929307 0.0229594765239353 0.0434216239687364 0.0181768608561301 0.0139266067822575 0.00957029380801991 0.101228235929275 0.0634840020314881 0.0761083275195028
"viendo" 0.0474008532153579 0.0334246941640484 0.0648158150588744 0.0254582484725051 0.0416319733555371 0.0120547284672413 0.0136109976861304 0.00684603272403642 0.0636942675159236 0.0397193168277506 0.0960878517501716 0 0.0217108119843682 0.00908843042806507 0.0348165169556438 0.0382811752320796 0.020245647185855 0.0126968004062976 0.0190270818798757
"doy" 0.0158002844051193 0.00668493883280968 0.0432105433725829 0 0.0138773244518457 0.0421915496353445 0.0136109976861304 0.0547682617922914 0.0477707006369427 0.0397193168277506 0.0411805078929307 0.0344392147859029 0 0.0727074434245206 0.027853213564515 0.0669920566561393 0.020245647185855 0.0507872016251905 0.00634236062662523
"nosotros" 0.0632011376204772 0.0267397553312387 0.0108026358431457 0.0594025797691785 0.0485706355814599 0 0.034027494215326 0.0205380981721093 0.00796178343949045 0.0661988613795843 0.0823610157858614 0 0.0108554059921841 0.0454421521403254 0.0348165169556438 0 0.020245647185855 0.0126968004062976 0.0190270818798757
"verte" 0.0711012798230368 0.00668493883280968 0.0216052716862915 0.0594025797691785 0.0138773244518457 0.0482189138689651 0.0136109976861304 0.0547682617922914 0.0398089171974522 0.0264795445518337 0.0137268359643102 0 0.0217108119843682 0.0454421521403254 0.027853213564515 0.0287108814240597 0.020245647185855 0 0.0190270818798757
"ardiente" 0.0158002844051193 0 0 0 0.0485706355814599 0.0180820927008619 0.0748604872737172 0.0136920654480728 0.0159235668789809 0.0595789752416258 0.0549073438572409 0.0344392147859029 0.0325662179765523 0.00908843042806507 0.05570642712903 0.0669920566561393 0.0134970981239034 0.00634840020314881 0.0253694425065009
"debe" 0.0158002844051193 0.0534795106624774 0.0540131792157286 0.0169721656483367 0.0555092978073827 0.0241094569344826 0.0272219953722608 0.0410761963442185 0.0318471337579618 0 0.0137268359643102 0 0.0434216239687364 0.0272652912841952 0.0348165169556438 0.0574217628481194 0.0269941962478067 0.0126968004062976 0.0507388850130018
"deja" 0.0237004266076789 0.020054816498429 0.0324079075294372 0.0678886625933469 0.00693866222592284 0.0542462781025857 0.034027494215326 0.0479222290682549 0.071656050955414 0 0.0686341798215511 0 0.0108554059921841 0.0272652912841952 0.0208899101733863 0.0191405876160398 0.0404912943717101 0 0.0253694425065009
"pido" 0.0237004266076789 0.0401096329968581 0.0756184509020201 0.0339443312966735 0.0138773244518457 0.0241094569344826 0.0068054988430652 0.0547682617922914 0.0238853503184713 0.0264795445518337 0.0823610157858614 0 0.0325662179765523 0.0363537217122603 0.0417798203467725 0.00957029380801991 0 0.00634840020314881 0.00634236062662523
"culpa" 0.0553009954179175 0.0334246941640484 0.0216052716862915 0.0594025797691785 0 0.0783557350370683 0.0204164965291956 0.0547682617922914 0.0477707006369427 0.0132397722759169 0 0 0.0217108119843682 0.0181768608561301 0.0208899101733863 0.00957029380801991 0.0134970981239034 0.00634840020314881 0.00634236062662523
"della" 0.00790014220255965 0 0 0.0424304141208418 0.117957257840688 0.0241094569344826 0.0136109976861304 0.0547682617922914 0.127388535031847 0.0529590891036674 0 0 0 0 0 0 0.020245647185855 0.0190452006094464 0
"dónde" 0.0395007110127982 0 0.0216052716862915 0.00848608282416836 0.0208159866777685 0.0180820927008619 0.0204164965291956 0.0684603272403642 0.00796178343949045 0 0 0 0.0542770299609205 0.0817958738525857 0.0417798203467725 0.124413819504259 0.0674854906195168 0.0126968004062976 0.0443965243863766
"fernando" 0 0 0 0.00848608282416836 0 0.301368211681032 0.0068054988430652 0.00684603272403642 0 0 0.109814687714482 0 0 0 0 0 0 0 0
"hado" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0.00848608282416836 0 0.0120547284672413 0.0816659861167824 0.0479222290682549 0.00796178343949045 0.0794386336555011 0.0274536719286205 0.0573986913098381 0.141120277898393 0 0.00696330339112875 0.00957029380801991 0 0 0
"les" 0.0553009954179175 0.0467945718296678 0.0216052716862915 0.0509164969450102 0.0416319733555371 0.0301368211681032 0.0408329930583912 0.0342301636201821 0.0159235668789809 0.0198596584138753 0.0274536719286205 0 0.0108554059921841 0.0363537217122603 0.027853213564515 0.00957029380801991 0.020245647185855 0.0444388014220416 0.0317118031331262
"momento" 0.0158002844051193 0 0.0216052716862915 0.0254582484725051 0.00693866222592284 0.0180820927008619 0.0204164965291956 0.0479222290682549 0.0557324840764331 0.0860585197934595 0.0549073438572409 0.0114797382619676 0.0217108119843682 0.0454421521403254 0.0139266067822575 0.0574217628481194 0.0337427453097584 0.00634840020314881 0.0380541637597514
"reyes" 0.0474008532153579 0.020054816498429 0 0.093346911065852 0.19428254232584 0.00602736423362064 0.0068054988430652 0.00684603272403642 0 0.0264795445518337 0 0 0 0 0.0139266067822575 0.0382811752320796 0 0.0444388014220416 0
"soldado" 0.00790014220255965 0 0 0 0 0.114519920438792 0.0816659861167824 0.0136920654480728 0 0.0132397722759169 0.123541523678792 0.126277120881644 0.0542770299609205 0 0 0 0 0.0126968004062976 0.0190270818798757
"todas" 0.0395007110127982 0.0401096329968581 0.0432105433725829 0.0678886625933469 0.0555092978073827 0.0361641854017238 0.0272219953722608 0.0273841308961457 0.00796178343949045 0.0198596584138753 0 0.0229594765239353 0 0.00908843042806507 0.0208899101733863 0.0574217628481194 0.020245647185855 0.0380904012188928 0.0380541637597514
"tres" 0.00790014220255965 0.0334246941640484 0.0648158150588744 0.00848608282416836 0.0416319733555371 0.0301368211681032 0.0408329930583912 0.0342301636201821 0.0238853503184713 0 0.0686341798215511 0.0459189530478705 0.0108554059921841 0.0272652912841952 0.0348165169556438 0.0478514690400995 0.0472398434336618 0.0380904012188928 0.00634236062662523
"contigo" 0.00790014220255965 0.0534795106624774 0.0216052716862915 0.0339443312966735 0.0277546489036914 0.0421915496353445 0.034027494215326 0.0342301636201821 0.0318471337579618 0.0264795445518337 0.0274536719286205 0.0344392147859029 0.0108554059921841 0.0272652912841952 0.027853213564515 0.0287108814240597 0.0472398434336618 0.00634840020314881 0.0317118031331262
"hambre" 0.00790014220255965 0 0.0108026358431457 0 0 0.0482189138689651 0.231386960664217 0.0410761963442185 0 0 0.0274536719286205 0 0.0651324359531046 0 0 0.0191405876160398 0 0.00634840020314881 0.0253694425065009
