"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_CasaCelos" "Cervantes_GallardoEspanol" "Cervantes_Urdemalas" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido.restaurada" "Virues_Marcela" "Virues_Semirámis" "Cervantes_Numancia" "Cervantes_Tratos" "Duda_Jerusalem" "JCueva_Infamador" "Virues_Atila"
"deseos" 0.00790014220255965 0.00668493883280968 0 0.0169721656483367 0.0485706355814599 0.0269941962478067 0.0241094569344826 0.0190452006094464 0 0 0 0 0 0.0417798203467725 0.0204164965291956 0.00684603272403642 0 0 0.00957029380801991
"destos" 0.0237004266076789 0 0 0.0594025797691785 0.0555092978073827 0.0134970981239034 0.0120547284672413 0.0126968004062976 0.00661988613795843 0.0274536719286205 0 0 0.00908843042806507 0 0.034027494215326 0.0205380981721093 0 0.00796178343949045 0
"diestra" 0.0237004266076789 0.0401096329968581 0.0108026358431457 0 0 0.0134970981239034 0.0120547284672413 0.00634840020314881 0.0198596584138753 0 0.0688784295718058 0 0 0.027853213564515 0.0204164965291956 0.0205380981721093 0.00634236062662523 0 0.00957029380801991
"entonces" 0.0237004266076789 0.020054816498429 0.0108026358431457 0.0169721656483367 0 0.00674854906195168 0.0421915496353445 0.0126968004062976 0 0 0 0 0.00908843042806507 0.05570642712903 0.034027494215326 0.0205380981721093 0.0126847212532505 0.00796178343949045 0.0191405876160398
"hago" 0.0158002844051193 0.00668493883280968 0.0432105433725829 0.0169721656483367 0 0.0472398434336618 0.0180820927008619 0 0.0132397722759169 0 0 0.0217108119843682 0.0272652912841952 0.0139266067822575 0.0136109976861304 0.0273841308961457 0.00634236062662523 0.0238853503184713 0.00957029380801991
"historia" 0 0.00668493883280968 0 0 0 0 0.0361641854017238 0.0444388014220416 0.0330994306897921 0.0274536719286205 0 0.0325662179765523 0.0181768608561301 0.0139266067822575 0.0204164965291956 0 0.0126847212532505 0.0318471337579618 0
"muchos" 0.0237004266076789 0.020054816498429 0.0108026358431457 0.0678886625933469 0.0416319733555371 0.00674854906195168 0.00602736423362064 0.0126968004062976 0.00661988613795843 0 0 0.0217108119843682 0 0 0.034027494215326 0.0342301636201821 0.0190270818798757 0.0159235668789809 0.0191405876160398
"negocio" 0.0711012798230368 0.0133698776656194 0.0216052716862915 0 0 0.0134970981239034 0.00602736423362064 0 0 0.0274536719286205 0.0114797382619676 0.0325662179765523 0.0454421521403254 0.00696330339112875 0 0 0 0.071656050955414 0
"patria" 0 0.020054816498429 0 0 0.0902026089369969 0.0269941962478067 0.0180820927008619 0 0.0198596584138753 0.0137268359643102 0 0 0.00908843042806507 0 0.0272219953722608 0.0136920654480728 0.0253694425065009 0 0
"prenda" 0 0.00668493883280968 0.0540131792157286 0 0 0.0269941962478067 0.0301368211681032 0.031742001015744 0.00661988613795843 0 0 0.0325662179765523 0.00908843042806507 0.0208899101733863 0.0136109976861304 0.00684603272403642 0.00634236062662523 0 0.0191405876160398
"pudiera" 0.00790014220255965 0.0133698776656194 0.0540131792157286 0.00848608282416836 0.0138773244518457 0.020245647185855 0 0.0126968004062976 0.0198596584138753 0.0274536719286205 0.0229594765239353 0.0217108119843682 0 0.0208899101733863 0.0272219953722608 0.0205380981721093 0.0190270818798757 0.00796178343949045 0.0191405876160398
"quiera" 0.0237004266076789 0.00668493883280968 0.0540131792157286 0.0169721656483367 0.00693866222592284 0 0.0120547284672413 0.0126968004062976 0.0330994306897921 0 0.0459189530478705 0 0.00908843042806507 0.0139266067822575 0.0068054988430652 0.00684603272403642 0.0126847212532505 0 0
"quizá" 0.0158002844051193 0.0133698776656194 0.0648158150588744 0.00848608282416836 0 0.0269941962478067 0.0301368211681032 0.0190452006094464 0 0.0137268359643102 0 0 0.0181768608561301 0.0139266067822575 0.0136109976861304 0.0205380981721093 0.00634236062662523 0 0
"reposo" 0.0395007110127982 0.020054816498429 0 0 0.0416319733555371 0.0269941962478067 0 0 0.0264795445518337 0.0137268359643102 0.0114797382619676 0.0217108119843682 0.00908843042806507 0.00696330339112875 0.0272219953722608 0 0.0126847212532505 0.0238853503184713 0.0191405876160398
"testigo" 0.0316005688102386 0.020054816498429 0.0108026358431457 0.00848608282416836 0 0.0269941962478067 0.0361641854017238 0.0190452006094464 0.00661988613795843 0.0137268359643102 0 0.0108554059921841 0.0181768608561301 0.00696330339112875 0.0204164965291956 0.00684603272403642 0.0253694425065009 0.0238853503184713 0.00957029380801991
"veas" 0 0.0401096329968581 0.0216052716862915 0.0169721656483367 0.0277546489036914 0.020245647185855 0.0120547284672413 0.0126968004062976 0.0132397722759169 0 0 0 0.0363537217122603 0.00696330339112875 0.0136109976861304 0.00684603272403642 0.00634236062662523 0.0238853503184713 0
"zelabo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.194972494951605 0 0 0 0 0
"apenas" 0.00790014220255965 0.020054816498429 0.0432105433725829 0 0 0.020245647185855 0.0361641854017238 0.0253936008125952 0 0 0.0114797382619676 0.0108554059921841 0.0272652912841952 0.00696330339112875 0.0136109976861304 0 0 0 0.0287108814240597
"breve" 0.00790014220255965 0.00668493883280968 0.0432105433725829 0.00848608282416836 0.00693866222592284 0.0134970981239034 0.0120547284672413 0.0190452006094464 0.0198596584138753 0.0137268359643102 0 0.0108554059921841 0.0272652912841952 0.027853213564515 0.0272219953722608 0.00684603272403642 0.00634236062662523 0 0.00957029380801991
"buitrago" 0 0 0 0 0 0 0.162738834307757 0 0 0 0 0 0 0 0 0 0 0 0
"cara" 0.00790014220255965 0.0267397553312387 0.0324079075294372 0.0169721656483367 0.0624479600333056 0.0269941962478067 0 0.00634840020314881 0 0 0.0114797382619676 0.0108554059921841 0 0.00696330339112875 0.0136109976861304 0.00684603272403642 0.0126847212532505 0 0.0191405876160398
"celos" 0.0158002844051193 0.0133698776656194 0 0 0 0.0674854906195168 0.00602736423362064 0.0571356018283393 0 0 0.0344392147859029 0 0 0 0 0 0.0126847212532505 0.00796178343949045 0.0382811752320796
"crueles" 0 0 0 0.0763747454175153 0.0346933111296142 0.00674854906195168 0 0 0.0132397722759169 0 0 0 0.00908843042806507 0.0626697305201588 0 0.00684603272403642 0 0.00796178343949045 0
"cuales" 0.00790014220255965 0.0334246941640484 0.0216052716862915 0.0169721656483367 0.0763252844851513 0 0.00602736423362064 0 0 0 0 0 0.00908843042806507 0.027853213564515 0 0.0136920654480728 0.0126847212532505 0 0.0191405876160398
"darme" 0.0158002844051193 0.0133698776656194 0.0108026358431457 0.00848608282416836 0.0208159866777685 0.00674854906195168 0.0301368211681032 0.0126968004062976 0.0264795445518337 0 0 0 0.0363537217122603 0.0139266067822575 0.0068054988430652 0.0273841308961457 0.0317118031331262 0.0159235668789809 0.0478514690400995
"divina" 0 0.00668493883280968 0 0.0254582484725051 0.0624479600333056 0.0134970981239034 0 0.0190452006094464 0.0132397722759169 0.0274536719286205 0 0.0108554059921841 0.0272652912841952 0.00696330339112875 0 0.0273841308961457 0.0253694425065009 0.0159235668789809 0.00957029380801991
"dulces" 0.0474008532153579 0 0 0.0424304141208418 0.0416319733555371 0.0134970981239034 0.00602736423362064 0.00634840020314881 0 0 0 0.0542770299609205 0 0.00696330339112875 0.0136109976861304 0.0136920654480728 0 0 0.00957029380801991
"edad" 0.00790014220255965 0.00668493883280968 0.108026358431457 0.00848608282416836 0.00693866222592284 0.00674854906195168 0.0301368211681032 0.0190452006094464 0 0 0.0229594765239353 0.0108554059921841 0 0.00696330339112875 0.034027494215326 0.0273841308961457 0 0 0
"ejemplo" 0.0316005688102386 0.0334246941640484 0.0216052716862915 0.0169721656483367 0.0346933111296142 0 0.00602736423362064 0 0 0.0274536719286205 0 0.0108554059921841 0.00908843042806507 0.027853213564515 0 0.00684603272403642 0 0.0318471337579618 0.0191405876160398
"eliodora" 0 0 0 0 0 0 0 0 0.178736925724878 0 0 0 0 0 0 0 0 0.660828025477707 0
"esfuerzo" 0.0316005688102386 0 0 0.00848608282416836 0.0346933111296142 0.020245647185855 0.0361641854017238 0 0 0 0 0 0.0272652912841952 0.0348165169556438 0.0476384919014564 0.00684603272403642 0.0190270818798757 0.0318471337579618 0.0191405876160398
"estáis" 0.0158002844051193 0 0.0108026358431457 0.0424304141208418 0.00693866222592284 0.0134970981239034 0.0361641854017238 0.0190452006094464 0 0.0137268359643102 0 0.0325662179765523 0.00908843042806507 0.0139266067822575 0.0272219953722608 0 0.0126847212532505 0 0
"esté" 0.00790014220255965 0 0.0108026358431457 0.0169721656483367 0.00693866222592284 0.0337427453097584 0.0180820927008619 0.0126968004062976 0 0.0686341798215511 0 0.0217108119843682 0.0272652912841952 0.0139266067822575 0.0204164965291956 0 0.0253694425065009 0.0159235668789809 0.0574217628481194
"famoso" 0 0 0.0216052716862915 0 0.0208159866777685 0.0134970981239034 0.0482189138689651 0.0253936008125952 0 0 0 0.0108554059921841 0.0181768608561301 0.0348165169556438 0.0204164965291956 0 0.0380541637597514 0.00796178343949045 0.00957029380801991
"había" 0.00790014220255965 0 0.0108026358431457 0.0254582484725051 0.0971412711629198 0.00674854906195168 0 0.00634840020314881 0 0.0274536719286205 0 0.0108554059921841 0.0272652912841952 0 0.0068054988430652 0.00684603272403642 0.0190270818798757 0 0.0191405876160398
"llena" 0.0237004266076789 0.0267397553312387 0.0216052716862915 0 0 0 0.0120547284672413 0.0444388014220416 0 0 0.0344392147859029 0.0325662179765523 0.0181768608561301 0.00696330339112875 0.0272219953722608 0.0205380981721093 0.0190270818798757 0.0159235668789809 0.0191405876160398
"lleno" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0.0208159866777685 0.00674854906195168 0.0301368211681032 0.0190452006094464 0.0397193168277506 0.0137268359643102 0.0114797382619676 0 0.0181768608561301 0.0139266067822575 0.0408329930583912 0.0136920654480728 0.0190270818798757 0 0.0191405876160398
"merece" 0.0237004266076789 0.0267397553312387 0.0324079075294372 0.0254582484725051 0 0 0.0241094569344826 0.00634840020314881 0.0198596584138753 0.0137268359643102 0.0114797382619676 0.0108554059921841 0.0181768608561301 0.00696330339112875 0.0204164965291956 0.0342301636201821 0.0126847212532505 0.0238853503184713 0.00957029380801991
"míos" 0 0.0267397553312387 0 0.093346911065852 0.0416319733555371 0 0.00602736423362064 0.00634840020314881 0 0 0 0.0108554059921841 0.00908843042806507 0.0139266067822575 0.0136109976861304 0.00684603272403642 0.0253694425065009 0.0159235668789809 0
"muerta" 0 0.00668493883280968 0 0.0594025797691785 0.00693866222592284 0.0337427453097584 0.0120547284672413 0.0190452006094464 0.0397193168277506 0 0 0 0.00908843042806507 0.00696330339112875 0 0.00684603272403642 0.0253694425065009 0.0159235668789809 0.0191405876160398
"peligro" 0.0237004266076789 0.0133698776656194 0 0.093346911065852 0 0.00674854906195168 0.0241094569344826 0.00634840020314881 0.00661988613795843 0.0137268359643102 0.0114797382619676 0.0108554059921841 0.00908843042806507 0 0.0204164965291956 0.0136920654480728 0.0253694425065009 0.00796178343949045 0.00957029380801991
"poderosa" 0.00790014220255965 0.0133698776656194 0 0.0169721656483367 0.00693866222592284 0.0134970981239034 0.00602736423362064 0.00634840020314881 0.0198596584138753 0.0137268359643102 0.091837906095741 0.0217108119843682 0 0.0208899101733863 0.0136109976861304 0.00684603272403642 0 0.0238853503184713 0.00957029380801991
"presa" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0 0 0.0783557350370683 0.00634840020314881 0 0.0274536719286205 0.0114797382619676 0.0108554059921841 0.0545305825683904 0 0 0.00684603272403642 0.00634236062662523 0 0.00957029380801991
"puerta" 0.0395007110127982 0.0267397553312387 0.0108026358431457 0.00848608282416836 0 0.020245647185855 0 0.0380904012188928 0.00661988613795843 0.0274536719286205 0.0114797382619676 0 0 0.0208899101733863 0.0136109976861304 0.00684603272403642 0.0253694425065009 0.0875796178343949 0.114843525696239
"san" 0 0.00668493883280968 0.0108026358431457 0 0 0.0134970981239034 0.0602736423362064 0.0825292026409345 0 0 0 0 0 0 0 0.0136920654480728 0.0126847212532505 0 0
"tenemos" 0.00790014220255965 0.0334246941640484 0 0.0254582484725051 0.0138773244518457 0.00674854906195168 0.0241094569344826 0.00634840020314881 0.0330994306897921 0.0274536719286205 0 0.0108554059921841 0.0181768608561301 0 0.0408329930583912 0 0.00634236062662523 0.0238853503184713 0
"valeroso" 0.0237004266076789 0.0133698776656194 0 0.00848608282416836 0 0.00674854906195168 0.0421915496353445 0 0 0.0686341798215511 0.0459189530478705 0 0.00908843042806507 0.0208899101733863 0.0408329930583912 0.00684603272403642 0.0380541637597514 0 0.00957029380801991
"vemos" 0.00790014220255965 0.0267397553312387 0 0.0339443312966735 0.0624479600333056 0.00674854906195168 0 0.0190452006094464 0.00661988613795843 0.0411805078929307 0 0 0.00908843042806507 0 0.0068054988430652 0.00684603272403642 0.0126847212532505 0.00796178343949045 0.00957029380801991
"acaba" 0.0632011376204772 0 0.0108026358431457 0.0254582484725051 0.00693866222592284 0.0404912943717101 0.0120547284672413 0.0190452006094464 0 0.0137268359643102 0 0.0108554059921841 0 0 0 0.00684603272403642 0.0253694425065009 0.0159235668789809 0.0191405876160398
"alá" 0 0 0 0 0 0 0.066301006569827 0 0 0 0.172196073929514 0 0 0 0 0.00684603272403642 0 0 0
"belleza" 0.00790014220255965 0 0 0.00848608282416836 0.00693866222592284 0.0404912943717101 0.0120547284672413 0.0380904012188928 0.0132397722759169 0 0 0 0.00908843042806507 0.0417798203467725 0 0.00684603272403642 0.0253694425065009 0.0159235668789809 0.0382811752320796
"brío" 0 0 0.0324079075294372 0.00848608282416836 0.0138773244518457 0.0404912943717101 0.0482189138689651 0.0126968004062976 0 0.0274536719286205 0 0 0.0181768608561301 0 0.0884714849598476 0.00684603272403642 0.0507388850130018 0.00796178343949045 0
"cobarde" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0 0 0.0404912943717101 0.066301006569827 0.00634840020314881 0 0.0137268359643102 0 0 0.0272652912841952 0 0.0408329930583912 0 0.0126847212532505 0.0159235668789809 0.00957029380801991
"conde" 0 0 0.0972237225883116 0 0.00693866222592284 0 0.0542462781025857 0.0253936008125952 0.00661988613795843 0 0 0 0.0181768608561301 0 0 0.00684603272403642 0.00634236062662523 0 0
"corre" 0.0316005688102386 0.00668493883280968 0.0648158150588744 0.0254582484725051 0.0138773244518457 0.0269941962478067 0.0120547284672413 0.0126968004062976 0 0 0 0.0108554059921841 0.00908843042806507 0 0.0136109976861304 0 0.00634236062662523 0 0.0287108814240597
"diligencia" 0.0158002844051193 0 0.0108026358431457 0 0 0.0134970981239034 0.0120547284672413 0.00634840020314881 0.0330994306897921 0.0137268359643102 0.0229594765239353 0.0108554059921841 0.0636190129964555 0.0139266067822575 0.0272219953722608 0.00684603272403642 0.00634236062662523 0.0159235668789809 0.0191405876160398
"entrar" 0.0395007110127982 0.00668493883280968 0.0216052716862915 0 0 0 0 0.0126968004062976 0.00661988613795843 0.0686341798215511 0.0344392147859029 0.0325662179765523 0.00908843042806507 0.0208899101733863 0.0136109976861304 0 0.0126847212532505 0.0398089171974522 0.0191405876160398
"esse" 0 0 0 0 0 0 0 0 0.158877267311002 0 0.0229594765239353 0 0 0 0 0 0 0 0
"grave" 0.0158002844051193 0.020054816498429 0.0216052716862915 0 0.0277546489036914 0.020245647185855 0.00602736423362064 0.0190452006094464 0.0264795445518337 0.0137268359643102 0 0.0217108119843682 0 0.00696330339112875 0 0.00684603272403642 0 0.00796178343949045 0.0191405876160398
"hermosura" 0.00790014220255965 0 0.0108026358431457 0 0.0138773244518457 0.0742340396814685 0.0180820927008619 0.0380904012188928 0.00661988613795843 0.0137268359643102 0 0 0 0 0.0068054988430652 0.0273841308961457 0.0380541637597514 0.00796178343949045 0.0287108814240597
"injusto" 0.0158002844051193 0.0267397553312387 0 0.0339443312966735 0 0 0 0 0.0397193168277506 0 0 0.0434216239687364 0.00908843042806507 0.0348165169556438 0 0.0205380981721093 0 0.00796178343949045 0.0574217628481194
"llegar" 0.00790014220255965 0.0267397553312387 0.0324079075294372 0 0.0208159866777685 0.00674854906195168 0.0180820927008619 0.00634840020314881 0.0132397722759169 0.0137268359643102 0.0114797382619676 0.0217108119843682 0.0181768608561301 0.0139266067822575 0 0.0136920654480728 0.0126847212532505 0.0159235668789809 0.00957029380801991
"mala" 0 0 0.0216052716862915 0.00848608282416836 0 0.0404912943717101 0.0180820927008619 0.0380904012188928 0 0.0137268359643102 0.0344392147859029 0.0108554059921841 0.00908843042806507 0.0139266067822575 0.0204164965291956 0.0136920654480728 0 0.00796178343949045 0
"mirar" 0.0237004266076789 0.0534795106624774 0 0 0.0138773244518457 0.0134970981239034 0 0.0190452006094464 0 0 0.0229594765239353 0.0217108119843682 0.00908843042806507 0.0208899101733863 0.0408329930583912 0.0273841308961457 0.0380541637597514 0.00796178343949045 0.00957029380801991
"nino" 0 0 0.0108026358431457 0 0 0 0 0 0 0 0 0 0 0.174082584778219 0 0 0 0 0
"oscura" 0.0158002844051193 0.00668493883280968 0.0108026358431457 0.0254582484725051 0.0485706355814599 0.00674854906195168 0 0.00634840020314881 0.0529590891036674 0.0137268359643102 0 0 0 0.00696330339112875 0 0 0 0.0238853503184713 0
"pasa" 0.00790014220255965 0.00668493883280968 0.0540131792157286 0.0169721656483367 0.00693866222592284 0.020245647185855 0.0180820927008619 0.0380904012188928 0 0 0 0.0217108119843682 0.00908843042806507 0.00696330339112875 0.0204164965291956 0.0273841308961457 0.0126847212532505 0.0238853503184713 0.0191405876160398
"perdido" 0.0316005688102386 0.0133698776656194 0.0108026358431457 0.00848608282416836 0.0208159866777685 0.00674854906195168 0.00602736423362064 0.00634840020314881 0.00661988613795843 0 0.0459189530478705 0.0108554059921841 0.0454421521403254 0.00696330339112875 0.0136109976861304 0.0479222290682549 0 0.0398089171974522 0
"principio" 0.00790014220255965 0.020054816498429 0 0.00848608282416836 0.0208159866777685 0.0134970981239034 0.0180820927008619 0.0190452006094464 0.0132397722759169 0.0137268359643102 0.0229594765239353 0.0325662179765523 0.00908843042806507 0.00696330339112875 0.0068054988430652 0.00684603272403642 0.00634236062662523 0.00796178343949045 0
"proceder" 0 0 0 0 0 0.0337427453097584 0 0.0253936008125952 0.00661988613795843 0 0.0573986913098381 0.119409465914025 0 0 0 0 0.00634236062662523 0.00796178343949045 0
"quedo" 0.00790014220255965 0.0133698776656194 0.0324079075294372 0.0254582484725051 0 0.020245647185855 0.0120547284672413 0.0190452006094464 0.0132397722759169 0.0137268359643102 0.0114797382619676 0.0108554059921841 0.0272652912841952 0.00696330339112875 0 0.0273841308961457 0.00634236062662523 0.0159235668789809 0.00957029380801991
"santo" 0 0.020054816498429 0 0.0169721656483367 0 0.00674854906195168 0.0301368211681032 0.0126968004062976 0.00661988613795843 0 0.0803581678337734 0.0217108119843682 0 0.0208899101733863 0 0.0753063599644006 0.082450688146128 0 0
"seas" 0.00790014220255965 0.0133698776656194 0 0.00848608282416836 0.00693866222592284 0.0337427453097584 0.00602736423362064 0.00634840020314881 0.0529590891036674 0 0.0114797382619676 0.0108554059921841 0.00908843042806507 0.0208899101733863 0.0068054988430652 0 0.0126847212532505 0.0238853503184713 0.0191405876160398
"sigue" 0 0.0133698776656194 0.0108026358431457 0.00848608282416836 0 0.020245647185855 0 0 0.0198596584138753 0.0411805078929307 0.0459189530478705 0.0217108119843682 0.0545305825683904 0.00696330339112875 0.0136109976861304 0.0136920654480728 0.00634236062662523 0.0318471337579618 0
"sosiego" 0.0316005688102386 0.0267397553312387 0 0.0169721656483367 0.00693866222592284 0.020245647185855 0.0180820927008619 0.0190452006094464 0 0.0411805078929307 0 0 0.00908843042806507 0.0139266067822575 0.0136109976861304 0.0205380981721093 0.0253694425065009 0.0238853503184713 0.00957029380801991
"suceso" 0.0237004266076789 0.0401096329968581 0 0 0 0.00674854906195168 0.0241094569344826 0.031742001015744 0 0 0 0.0325662179765523 0.00908843042806507 0.0208899101733863 0.0068054988430652 0.0136920654480728 0.0253694425065009 0.0238853503184713 0.0191405876160398
"suyo" 0.00790014220255965 0.0267397553312387 0.0324079075294372 0 0 0 0.00602736423362064 0.0126968004062976 0.0198596584138753 0.0137268359643102 0.0114797382619676 0.0217108119843682 0.0181768608561301 0.0417798203467725 0.034027494215326 0.00684603272403642 0.00634236062662523 0.0159235668789809 0.0191405876160398
"templo" 0 0.020054816498429 0.0216052716862915 0 0.0346933111296142 0.00674854906195168 0.00602736423362064 0.00634840020314881 0 0.0274536719286205 0.0114797382619676 0.0217108119843682 0.00908843042806507 0.0487431237379013 0.0068054988430652 0 0.0317118031331262 0 0
"trabajo" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0.0254582484725051 0 0.0337427453097584 0.0120547284672413 0.0380904012188928 0 0.0137268359643102 0.0114797382619676 0.0217108119843682 0.0181768608561301 0 0 0.0410761963442185 0.101477770026004 0.00796178343949045 0
"vela" 0 0.0267397553312387 0 0 0 0 0.0180820927008619 0 0.105918178207335 0.0137268359643102 0 0.0108554059921841 0 0.00696330339112875 0.0068054988430652 0.00684603272403642 0 0 0.0191405876160398
"vienen" 0.00790014220255965 0.0267397553312387 0.0216052716862915 0 0.0138773244518457 0.0134970981239034 0 0.0253936008125952 0.00661988613795843 0.0411805078929307 0.0459189530478705 0.0108554059921841 0.00908843042806507 0.00696330339112875 0.0136109976861304 0.00684603272403642 0.0190270818798757 0.00796178343949045 0.00957029380801991
"vuestras" 0.0237004266076789 0.020054816498429 0 0.00848608282416836 0.0277546489036914 0.00674854906195168 0.0301368211681032 0.00634840020314881 0 0.0137268359643102 0 0.0217108119843682 0.00908843042806507 0.027853213564515 0.0884714849598476 0.00684603272403642 0.0126847212532505 0.0159235668789809 0
"batalla" 0.0237004266076789 0.00668493883280968 0.0108026358431457 0 0 0.0337427453097584 0.0241094569344826 0 0 0.0137268359643102 0.091837906095741 0 0 0.0139266067822575 0.0544439907445216 0.0136920654480728 0.0253694425065009 0 0.0287108814240597
"cabo" 0.0395007110127982 0 0.0216052716862915 0.0254582484725051 0.0416319733555371 0.00674854906195168 0.0120547284672413 0 0.00661988613795843 0 0.0114797382619676 0 0.00908843042806507 0.0208899101733863 0.0204164965291956 0.0273841308961457 0.0190270818798757 0 0
"caro" 0.00790014220255965 0.00668493883280968 0 0.0254582484725051 0.0277546489036914 0.0134970981239034 0.0120547284672413 0.00634840020314881 0.00661988613795843 0 0.0229594765239353 0.0759878419452888 0.00908843042806507 0 0.0068054988430652 0.0205380981721093 0 0 0.00957029380801991
"cerco" 0 0 0 0 0.00693866222592284 0 0.0723283708034477 0.00634840020314881 0 0.0549073438572409 0.0229594765239353 0.0325662179765523 0.00908843042806507 0.00696330339112875 0.0204164965291956 0 0 0.00796178343949045 0
"consuelo" 0.00790014220255965 0.00668493883280968 0 0.00848608282416836 0.0138773244518457 0.00674854906195168 0 0 0.00661988613795843 0 0.0459189530478705 0.0217108119843682 0.0545305825683904 0.0417798203467725 0.0136109976861304 0 0.0253694425065009 0.00796178343949045 0
"cuánto" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0.0594025797691785 0.0416319733555371 0.020245647185855 0.00602736423362064 0 0 0.0137268359643102 0 0 0.00908843042806507 0.0208899101733863 0.0272219953722608 0.0547682617922914 0.0126847212532505 0.00796178343949045 0.0287108814240597
"demanda" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0.0254582484725051 0 0.0134970981239034 0.0180820927008619 0 0.0397193168277506 0.0411805078929307 0.0229594765239353 0.0108554059921841 0.00908843042806507 0.00696330339112875 0 0 0.0126847212532505 0.0557324840764331 0
"despojos" 0.0316005688102386 0.0133698776656194 0 0 0.00693866222592284 0.0134970981239034 0.0301368211681032 0.0190452006094464 0.0132397722759169 0.0686341798215511 0 0 0.00908843042806507 0 0.034027494215326 0.0273841308961457 0.0126847212532505 0.00796178343949045 0.00957029380801991
"dicha" 0 0 0.0432105433725829 0 0 0.0607369415575651 0.0301368211681032 0.00634840020314881 0 0 0 0.0108554059921841 0.0181768608561301 0.0208899101733863 0.0068054988430652 0.0273841308961457 0.0126847212532505 0 0
"grandeza" 0 0.0133698776656194 0 0.0254582484725051 0 0.020245647185855 0 0.0126968004062976 0.0264795445518337 0.0137268359643102 0.0344392147859029 0.0434216239687364 0 0.0208899101733863 0.0068054988430652 0 0.00634236062662523 0.0238853503184713 0
"halla" 0 0.00668493883280968 0 0.0254582484725051 0.0208159866777685 0.0134970981239034 0.0241094569344826 0.0126968004062976 0.00661988613795843 0 0.0344392147859029 0.0217108119843682 0.0181768608561301 0.0139266067822575 0.0136109976861304 0.0205380981721093 0.0253694425065009 0 0
"humilde" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0.0138773244518457 0.0134970981239034 0.0180820927008619 0.0380904012188928 0.0132397722759169 0.0137268359643102 0.0114797382619676 0.0325662179765523 0.00908843042806507 0.00696330339112875 0.0068054988430652 0.0273841308961457 0.0317118031331262 0 0
"imposible" 0.0158002844051193 0 0.0108026358431457 0.00848608282416836 0 0.0134970981239034 0.0301368211681032 0 0 0.0137268359643102 0 0.0325662179765523 0.0545305825683904 0.027853213564515 0.0272219953722608 0.0205380981721093 0 0.00796178343949045 0.0191405876160398
"llano" 0.0158002844051193 0.020054816498429 0.0108026358431457 0 0 0.0337427453097584 0.0180820927008619 0.031742001015744 0.0132397722759169 0.0137268359643102 0 0 0.0181768608561301 0.00696330339112875 0.0272219953722608 0.0205380981721093 0.00634236062662523 0.0238853503184713 0.0191405876160398
"llegado" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0.0138773244518457 0.0134970981239034 0.0120547284672413 0.0190452006094464 0.0397193168277506 0 0.0114797382619676 0.0325662179765523 0.00908843042806507 0.0139266067822575 0.0068054988430652 0.0205380981721093 0.0190270818798757 0 0.0191405876160398
"miseria" 0.0237004266076789 0.00668493883280968 0 0.00848608282416836 0.0208159866777685 0 0.00602736423362064 0.0190452006094464 0.0330994306897921 0.0137268359643102 0 0.0325662179765523 0 0.027853213564515 0.0204164965291956 0.0273841308961457 0 0.0159235668789809 0.00957029380801991
"moros" 0 0.0467945718296678 0.0108026358431457 0 0 0.0134970981239034 0.0783557350370683 0.00634840020314881 0 0 0 0 0.00908843042806507 0 0 0.0342301636201821 0.0253694425065009 0 0
"pone" 0.00790014220255965 0 0 0.0254582484725051 0.0346933111296142 0.0472398434336618 0.00602736423362064 0.0126968004062976 0 0 0.0114797382619676 0.0217108119843682 0 0.0208899101733863 0.0068054988430652 0 0.0317118031331262 0.00796178343949045 0.00957029380801991
"premio" 0.0158002844051193 0 0.0108026358431457 0 0 0 0.0301368211681032 0.0253936008125952 0.0397193168277506 0.0137268359643102 0.0114797382619676 0 0 0.0348165169556438 0 0 0.0317118031331262 0.0636942675159236 0
"prometo" 0.0158002844051193 0.0133698776656194 0.0216052716862915 0 0 0.00674854906195168 0.0301368211681032 0.0253936008125952 0.00661988613795843 0.0137268359643102 0.0459189530478705 0.0108554059921841 0 0.0139266067822575 0.0068054988430652 0.0342301636201821 0 0 0.0191405876160398
"prudencia" 0.00790014220255965 0.00668493883280968 0.0432105433725829 0 0 0.00674854906195168 0.00602736423362064 0.0126968004062976 0.0330994306897921 0.0137268359643102 0 0.0108554059921841 0.0272652912841952 0.0348165169556438 0 0.00684603272403642 0 0 0.0191405876160398
"queréis" 0.0237004266076789 0.00668493883280968 0 0.00848608282416836 0.0346933111296142 0.00674854906195168 0.0180820927008619 0.0190452006094464 0 0.0411805078929307 0 0.0325662179765523 0.0181768608561301 0 0.068054988430652 0.00684603272403642 0.0317118031331262 0 0
